"TL","Territory Level and Typology","REG_ID","Region","VAR","Variable","VINTAGE","Vintage","DWELLINGS","Dwellings","MEASURE","Measure","FREQ","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.078,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.743,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.421,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.657,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,5.16,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,1.82,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.155,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,-1.224,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,-1.395,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.461,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,4.454,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,7.144,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,7.252,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,7.134,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,7.126,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,5.991,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,4.799,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,4.641,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,14.484,,
"2","Large regions","US48","Texas (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,19.982,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,1.011,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.339,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.325,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.675,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.134,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,9.603,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,15.737,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,12.225,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,-1.238,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-7.889,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,-6.202,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,-5.36,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.573,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,6.868,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,5.81,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,5.575,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,7.212,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,8.628,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,9.241,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,7.453,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,7.391,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,22.193,,
"2","Large regions","US49","Utah (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,19.362,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,7.267,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,7.701,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,7.657,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,7.279,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,13.402,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,13.988,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,7.999,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.592,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,-0.205,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-2.246,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,-1.415,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,-0.909,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.207,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.058,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.04,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.836,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.364,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.272,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.016,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,3.726,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,5.129,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,14.037,,
"2","Large regions","US50","Vermont (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,18.117,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.911,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,8.666,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,8.696,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,8.2,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,14.975,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,19.306,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,10.478,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.761,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,-4.893,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-5.417,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,-3.759,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,-2.738,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,-0.242,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.445,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.45,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.857,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.39,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.968,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.339,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,4.026,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,4.891,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,11.505,,
"2","Large regions","US51","Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,14.778,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,5.21,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,6.137,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,4.369,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.339,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,9.511,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,15.946,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,15.62,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.982,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,-2.647,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-8.465,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,-6.685,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,-6.588,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,-1.478,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,5.091,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,6.817,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,8.12,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,10.306,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,10.412,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,9.461,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,5.564,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,6.849,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,17.031,,
"2","Large regions","US53","Washington (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,16.367,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,1.57,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.407,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.443,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.809,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,6.272,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,9.828,,
"2","Large regions","US54","West Virginia (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.851,,
